Frequency (Hz)	Level (dB)
9076.245117	-75.710716
9087.011719	-84.986763
9097.778320	-73.620605
9108.544922	-71.554726
9119.311523	-70.269356
9130.078125	-64.700638
9140.844727	-64.090889
9151.611328	-69.945412
9162.377930	-74.184410
9173.144531	-83.871262
9183.911133	-58.253944
9194.677734	-51.754211
9205.444336	-55.718380
9216.210938	-73.595085
9226.977539	-83.052872
9237.744141	-75.646843
9248.510742	-70.570007
9259.277344	-69.862495
9270.043945	-74.867004
9280.810547	-66.392494
9291.577148	-67.553284
9302.343750	-59.605122
9313.110352	-45.239986
9323.876953	-40.153767
9334.643555	-43.051517
9345.410156	-53.172981
9356.176758	-68.358047
9366.943359	-67.624565
9377.709961	-71.618217
9388.476563	-81.464912
9399.243164	-78.115005
9410.009766	-70.960060
9420.776367	-69.570656
9431.542969	-73.626915
9442.309570	-75.931290
9453.076172	-73.666618
9463.842773	-73.791763
9474.609375	-77.887169
9485.375977	-72.849380
9496.142578	-69.091545
9506.909180	-72.995979
9517.675781	-78.533089
9528.442383	-79.490318
9539.208984	-77.443169
9549.975586	-80.494728
9560.742188	-80.450836
9571.508789	-76.883675
9582.275391	-78.531273
9593.041992	-91.415947
9603.808594	-80.779335
9614.575195	-82.925919
9625.341797	-89.891647
9636.108398	-80.379234
9646.875000	-81.773369
9657.641602	-80.292641
9668.408203	-78.524429
9679.174805	-78.177345
9689.941406	-80.582138
9700.708008	-78.986488
9711.474609	-77.081726
9722.241211	-76.525368
9733.007813	-75.333527
9743.774414	-82.261505
9754.541016	-86.052071
9765.307617	-84.308708
9776.074219	-77.509521
9786.840820	-73.070435
9797.607422	-75.162483
9808.374023	-78.447517
9819.140625	-81.705269
9829.907227	-79.922234
9840.673828	-71.687790
9851.440430	-67.640305
9862.207031	-66.478310
9872.973633	-69.235901
9883.740234	-62.018333
9894.506836	-54.618294
9905.273438	-57.291000
9916.040039	-63.154633
9926.806641	-64.877281
9937.573242	-68.138756
9948.339844	-65.945724
9959.106445	-56.975189
9969.873047	-61.860569
9980.639648	-82.299286
9991.406250	-72.923569
10002.172852	-71.375832
10012.939453	-74.164185
10023.706055	-66.669235
10034.472656	-74.415543
10045.239258	-73.921761
10056.005859	-65.252213
10066.772461	-57.265160
10077.539063	-47.497852
