Frequency (Hz)	Level (dB)
8990.112305	-70.139801
9000.878906	-74.702843
9011.645508	-73.023842
9022.412109	-70.295784
9033.178711	-69.894363
9043.945313	-77.063934
9054.711914	-84.982529
9065.478516	-71.990562
9076.245117	-66.089073
9087.011719	-66.798622
9097.778320	-70.932625
9108.544922	-81.024307
9119.311523	-84.925133
9130.078125	-71.627289
9140.844727	-71.186691
9151.611328	-74.848000
9162.377930	-79.788063
9173.144531	-78.716339
9183.911133	-73.819405
9194.677734	-73.289139
9205.444336	-74.129707
9216.210938	-72.900543
9226.977539	-79.003853
9237.744141	-85.132118
9248.510742	-88.728447
9259.277344	-82.042717
9270.043945	-76.673607
9280.810547	-70.016350
9291.577148	-69.723747
9302.343750	-69.722290
9313.110352	-67.309021
9323.876953	-70.562874
9334.643555	-73.243851
9345.410156	-68.401321
9356.176758	-69.776886
9366.943359	-76.154671
9377.709961	-73.288513
9388.476563	-75.611526
9399.243164	-74.177261
9410.009766	-76.920242
9420.776367	-73.350937
9431.542969	-78.178764
9442.309570	-72.325905
9453.076172	-74.892921
9463.842773	-73.253571
9474.609375	-69.769363
9485.375977	-67.003563
9496.142578	-63.942455
9506.909180	-69.485939
9517.675781	-71.868073
9528.442383	-76.614357
9539.208984	-85.025215
9549.975586	-80.098373
9560.742188	-72.615295
9571.508789	-77.154793
9582.275391	-77.798676
9593.041992	-70.140572
9603.808594	-67.874947
9614.575195	-70.706177
9625.341797	-61.790344
9636.108398	-58.067646
9646.875000	-66.665825
9657.641602	-84.324158
9668.408203	-68.907722
9679.174805	-65.430504
9689.941406	-63.523731
9700.708008	-63.310181
9711.474609	-64.843964
9722.241211	-69.623177
9733.007813	-77.896080
9743.774414	-84.224998
9754.541016	-87.055908
9765.307617	-92.684425
9776.074219	-84.247612
9786.840820	-80.365219
9797.607422	-81.671692
9808.374023	-86.877335
9819.140625	-82.332336
9829.907227	-75.424812
9840.673828	-71.410515
9851.440430	-70.475082
9862.207031	-68.313927
9872.973633	-67.818672
9883.740234	-64.964897
9894.506836	-64.796219
9905.273438	-69.408005
9916.040039	-69.210411
9926.806641	-65.746826
9937.573242	-73.037224
9948.339844	-64.649727
9959.106445	-58.687908
9969.873047	-54.451351
9980.639648	-52.578033
9991.406250	-52.025043
10002.172852	-53.656288
10012.939453	-56.283539
10023.706055	-60.943497
10034.472656	-67.199547
10045.239258	-78.832329
10056.005859	-70.645714
10066.772461	-66.837288
10077.539063	-66.051056
10088.305664	-67.474884
10099.072266	-70.459084
10109.838867	-75.255096
10120.605469	-74.882423
10131.372070	-72.003204
10142.138672	-73.227577
10152.905273	-74.664635
10163.671875	-73.713448
10174.438477	-74.176971
10185.205078	-73.847626
10195.971680	-78.370583
10206.738281	-78.558784
10217.504883	-83.757042
10228.271484	-85.800346
10239.038086	-81.055771
10249.804688	-80.283813
10260.571289	-76.847359
10271.337891	-69.295761
10282.104492	-68.069206
10292.871094	-74.532837
10303.637695	-73.804192
10314.404297	-70.423660
10325.170898	-66.867577
10335.937500	-69.830391
10346.704102	-68.905609
10357.470703	-67.643692
10368.237305	-72.198769
10379.003906	-78.369499
10389.770508	-63.691139
10400.537109	-61.900139
10411.303711	-78.407013
10422.070313	-70.048874
10432.836914	-71.345673
10443.603516	-69.994553
10454.370117	-69.457626
10465.136719	-68.006241
10475.903320	-68.826363
10486.669922	-75.334846
10497.436523	-80.376984
10508.203125	-72.614082
10518.969727	-74.348228
10529.736328	-81.784302
10540.502930	-82.911385
10551.269531	-83.819633
10562.036133	-86.091698
10572.802734	-104.883812
10583.569336	-93.010391
10594.335938	-74.019058
10605.102539	-69.911491
10615.869141	-73.347404
10626.635742	-80.240402
10637.402344	-70.153427
10648.168945	-66.749359
10658.935547	-77.350029
10669.702148	-65.275505
10680.468750	-63.832943
10691.235352	-66.986244
10702.001953	-68.092316
10712.768555	-69.008919
10723.535156	-72.998116
10734.301758	-75.268845
10745.068359	-72.159027
10755.834961	-67.131310
10766.601563	-66.768997
10777.368164	-57.056992
10788.134766	-54.460358
10798.901367	-53.726227
10809.667969	-54.180771
10820.434570	-56.419102
10831.201172	-60.990833
10841.967773	-69.984283
10852.734375	-76.355949
10863.500977	-69.224770
10874.267578	-72.749634
10885.034180	-73.986061
10895.800781	-72.764046
10906.567383	-69.520798
10917.333984	-71.779358
10928.100586	-72.746208
10938.867188	-75.180573
10949.633789	-76.466919
10960.400391	-78.683479
10971.166992	-84.394722
10981.933594	-79.828384
10992.700195	-76.151672
11003.466797	-77.761742
11014.233398	-82.369835
11025.000000	-98.781044
11035.766602	-83.443878
11046.533203	-83.980751
11057.299805	-79.633003
11068.066406	-73.081726
11078.833008	-71.404854
11089.599609	-67.534798
11100.366211	-66.840431
11111.132813	-68.323853
11121.899414	-69.457726
11132.666016	-69.942535
11143.432617	-79.227379
11154.199219	-79.731941
11164.965820	-74.798424
11175.732422	-72.952927
11186.499023	-73.671661
11197.265625	-72.788658
11208.032227	-77.004448
11218.798828	-85.294853
11229.565430	-87.086205
11240.332031	-74.277512
11251.098633	-70.866379
11261.865234	-72.070549
11272.631836	-73.010704
11283.398438	-73.287071
11294.165039	-73.899178
11304.931641	-81.799690
11315.698242	-73.249069
11326.464844	-73.086609
11337.231445	-72.333725
11347.998047	-75.207520
11358.764648	-78.867180
11369.531250	-74.757904
11380.297852	-73.516861
11391.064453	-75.451920
11401.831055	-74.622833
11412.597656	-71.301613
11423.364258	-70.891136
11434.130859	-65.827751
11444.897461	-67.161118
11455.664063	-76.274025
11466.430664	-72.351936
11477.197266	-71.841713
11487.963867	-71.743057
11498.730469	-72.968941
11509.497070	-73.877029
11520.263672	-76.338303
11531.030273	-79.465317
11541.796875	-77.697014
11552.563477	-73.721115
11563.330078	-71.991608
11574.096680	-74.251328
11584.863281	-72.317101
11595.629883	-74.977745
11606.396484	-78.693413
11617.163086	-99.135674
11627.929688	-76.057648
11638.696289	-71.662407
11649.462891	-79.207870
11660.229492	-80.602554
11670.996094	-85.494957
11681.762695	-80.296143
11692.529297	-78.086517
11703.295898	-72.972153
11714.062500	-72.499146
11724.829102	-72.425774
11735.595703	-76.367867
11746.362305	-77.846581
11757.128906	-89.434402
11767.895508	-92.701012
11778.662109	-87.065628
11789.428711	-77.712639
11800.195313	-76.069420
11810.961914	-73.085976
11821.728516	-75.139580
11832.495117	-77.374901
11843.261719	-81.257835
11854.028320	-74.414429
11864.794922	-73.965836
11875.561523	-72.447777
11886.328125	-73.511436
11897.094727	-76.597481
11907.861328	-76.039497
11918.627930	-76.312576
11929.394531	-72.955376
11940.161133	-72.466705
11950.927734	-77.532616
11961.694336	-74.675056
11972.460938	-72.715294
11983.227539	-74.816017
11993.994141	-75.642494
12004.760742	-82.072594
12015.527344	-81.484459
12026.293945	-84.971367
12037.060547	-84.013802
12047.827148	-81.465599
12058.593750	-79.027611
12069.360352	-78.875450
12080.126953	-80.049957
12090.893555	-88.938141
12101.660156	-90.703369
12112.426758	-87.673271
12123.193359	-93.560310
12133.959961	-77.902672
12144.726563	-74.555679
12155.493164	-81.734215
12166.259766	-80.780365
12177.026367	-75.486046
12187.792969	-79.843231
12198.559570	-79.961823
12209.326172	-74.547157
12220.092773	-82.051872
12230.859375	-80.712250
12241.625977	-84.258774
12252.392578	-89.842873
12263.159180	-93.968056
12273.925781	-85.139015
12284.692383	-77.172066
12295.458984	-77.076042
12306.225586	-76.001228
12316.992188	-78.507950
12327.758789	-74.312531
12338.525391	-71.918846
12349.291992	-78.810493
12360.058594	-85.428932
12370.825195	-79.856575
12381.591797	-80.321060
12392.358398	-81.890511
12403.125000	-75.040092
12413.891602	-71.880775
12424.658203	-68.078094
12435.424805	-62.574421
12446.191406	-65.750450
12456.958008	-74.497757
12467.724609	-74.236679
12478.491211	-71.313034
12489.257813	-71.655815
12500.024414	-74.432938
12510.791016	-78.941200
12521.557617	-83.426956
12532.324219	-80.680870
12543.090820	-82.606216
12553.857422	-91.412231
12564.624023	-83.952400
