Frequency (Hz)	Level (dB)
11078.833008	-77.572380
11089.599609	-72.907028
11100.366211	-73.149567
11111.132813	-76.755821
11121.899414	-77.146423
11132.666016	-72.782707
11143.432617	-74.974968
11154.199219	-78.618622
11164.965820	-75.772743
11175.732422	-73.963348
11186.499023	-75.614067
11197.265625	-74.467369
11208.032227	-77.229942
11218.798828	-83.694908
11229.565430	-81.217781
11240.332031	-75.294144
11251.098633	-74.723495
11261.865234	-80.048698
11272.631836	-85.033836
11283.398438	-84.557640
11294.165039	-83.728508
11304.931641	-81.881462
11315.698242	-79.833191
11326.464844	-85.198677
11337.231445	-81.734917
11347.998047	-85.904526
11358.764648	-92.381157
11369.531250	-82.360481
11380.297852	-80.046219
11391.064453	-84.375183
11401.831055	-80.957222
11412.597656	-75.596611
11423.364258	-78.773514
11434.130859	-68.569504
11444.897461	-68.573692
11455.664063	-76.233025
11466.430664	-81.538902
11477.197266	-82.964729
11487.963867	-81.230995
11498.730469	-82.846657
11509.497070	-81.056221
11520.263672	-78.602180
11531.030273	-78.778839
11541.796875	-81.976006
11552.563477	-78.745453
11563.330078	-78.203209
11574.096680	-87.762367
11584.863281	-78.506371
11595.629883	-80.362289
11606.396484	-84.548294
11617.163086	-81.307465
11627.929688	-76.132843
11638.696289	-72.478889
11649.462891	-74.784492
11660.229492	-82.317589
11670.996094	-91.894539
11681.762695	-90.569923
11692.529297	-88.694565
11703.295898	-79.310921
11714.062500	-80.800789
11724.829102	-79.841751
11735.595703	-86.785278
11746.362305	-83.598907
11757.128906	-86.929443
11767.895508	-109.327858
11778.662109	-83.841812
11789.428711	-85.455154
11800.195313	-85.553879
11810.961914	-81.098572
11821.728516	-86.141083
11832.495117	-92.495399
11843.261719	-86.820633
11854.028320	-83.347542
11864.794922	-89.370361
11875.561523	-83.234421
11886.328125	-84.646584
11897.094727	-87.946152
11907.861328	-88.843941
11918.627930	-99.643768
11929.394531	-80.783463
11940.161133	-79.667839
11950.927734	-90.321419
11961.694336	-85.468597
11972.460938	-81.257149
11983.227539	-85.965996
11993.994141	-83.108681
12004.760742	-91.976585
12015.527344	-91.068604
12026.293945	-95.834076
12037.060547	-88.144234
12047.827148	-82.689064
12058.593750	-81.423164
12069.360352	-83.116585
12080.126953	-83.987862
12090.893555	-86.725273
12101.660156	-89.991669
12112.426758	-90.510017
12123.193359	-87.462784
12133.959961	-78.586288
12144.726563	-77.338478
12155.493164	-91.357826
12166.259766	-90.370827
12177.026367	-78.771202
12187.792969	-78.240135
12198.559570	-77.702934
12209.326172	-76.908058
12220.092773	-87.730698
12230.859375	-84.639229
12241.625977	-82.724442
12252.392578	-88.002251
12263.159180	-92.900276
12273.925781	-84.251427
12284.692383	-80.205688
12295.458984	-83.690422
12306.225586	-82.199852
12316.992188	-92.603729
12327.758789	-76.686050
12338.525391	-73.098923
12349.291992	-79.461586
12360.058594	-100.417274
12370.825195	-84.073097
12381.591797	-86.103874
12392.358398	-90.868759
12403.125000	-77.944794
12413.891602	-75.620178
12424.658203	-69.287048
12435.424805	-63.246841
12446.191406	-64.311989
12456.958008	-70.414757
12467.724609	-78.604126
12478.491211	-76.692848
12489.257813	-76.610184
12500.024414	-78.210655
12510.791016	-80.268707
12521.557617	-80.426178
12532.324219	-80.292732
12543.090820	-82.748497
12553.857422	-101.349297
12564.624023	-87.113098
