Frequency (Hz)	Level (dB)
12284.692383	-86.521408
12295.458984	-79.293839
12306.225586	-81.115723
12316.992188	-78.095154
12327.758789	-79.354904
12338.525391	-80.497147
12349.291992	-71.128990
12360.058594	-69.078812
12370.825195	-72.522987
12381.591797	-77.135094
12392.358398	-76.135056
12403.125000	-73.097549
12413.891602	-61.573151
12424.658203	-56.753738
12435.424805	-54.402420
12446.191406	-59.005817
12456.958008	-68.860786
12467.724609	-72.786324
12478.491211	-73.686790
12489.257813	-71.961411
12500.024414	-69.962158
12510.791016	-73.022934
12521.557617	-75.851967
12532.324219	-72.710564
12543.090820	-75.374672
12553.857422	-80.999405
12564.624023	-84.686913
12575.390625	-94.860054
